시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
부산광역시,금정구,201647,155206,93283,54772,5609,0,153664,1542,46441
부산광역시,강서구,112330,84488,44889,36016,2996,0,83901,587,27842
부산광역시,연제구,180732,139351,81889,51471,4804,0,138164,1187,41381
부산광역시,수영구,156367,118017,71160,41801,4029,0,116990,1027,38350
부산광역시,사상구,185365,136658,75692,54207,5314,0,135213,1445,48707
대구광역시,합계,2046714,1611512,1199888,345045,51873,0,1596806,14706,435202
대구광역시,중구,65964,51325,38288,10913,1617,0,50818,507,14639
대구광역시,동구,297312,232992,171004,52170,7647,0,230821,2171,64320
대구광역시,서구,149729,113904,89620,19516,3546,0,112682,1222,35825
대구광역시,남구,129711,97962,73865,19765,3278,0,96908,1054,31749
대구광역시,북구,373173,294832,215861,66469,9802,0,292132,2700,78341
대구광역시,수성구,349945,285537,216031,59379,7964,0,283374,2163,64408
대구광역시,달서구,466792,368662,275155,77951,12102,0,365208,3454,98130
대구광역시,달성군,214088,166298,120064,38882,5917,0,164863,1435,47790
인천광역시,합계,2519225,1883504,878560,913320,75174,0,1867054,16450,635721
인천광역시,중구,121916,90125,41805,43942,3544,0,89291,834,31791
인천광역시,동구,53909,40918,19661,19195,1723,0,40579,339,12991
인천광역시,미추홀구,356862,253347,121122,119287,10585,0,250994,2353,103515
인천광역시,연수구,317609,250104,127768,111446,8901,0,248115,1989,67505
인천광역시,남동구,441525,329653,150877,162476,13354,0,326707,2946,111872
인천광역시,부평구,424164,316024,141072,159280,12887,0,313239,2785,108140
인천광역시,계양구,258741,193864,83638,100532,7987,0,192157,1707,64877
인천광역시,서구,462821,346084,154553,174908,13839,0,343300,2784,116737
인천광역시,강화군,63019,48473,29267,17036,1706,0,48009,464,14546
인천광역시,옹진군,18659,14912,8797,5218,648,0,14663,249,3747
광주광역시,합계,1209206,985492,124511,830058,24032,0,978601,6891,223714
광주광역시,동구,90678,73877,11036,60669,1658,0,73363,514,16801
광주광역시,서구,248147,202633,26262,170357,4659,0,201278,1355,45514
광주광역시,남구,180643,148854,19927,124572,3323,0,147822,1032,31789
광주광역시,북구,363088,295658,36421,249976,7263,0,293660,1998,67430
광주광역시,광산구,326650,264470,30865,224484,7129,0,262478,1992,62180
대전광역시,합계,1233177,945308,464060,434950,37391,0,936401,8907,287869
대전광역시,동구,192350,142804,70069,65555,5809,0,141433,1371,49546
대전광역시,중구,199637,151200,77459,66698,5757,0,149914,1286,48437
대전광역시,서구,399599,304873,150031,139877,12105,0,302013,2860,94726
대전광역시,유성구,288686,231027,111342,108701,8773,0,228816,2211,57659
대전광역시,대덕구,152905,115404,55159,54119,4947,0,114225,1179,37501
울산광역시,합계,942210,735461,396321,297134,34935,0,728390,7071,206749
울산광역시,중구,182051,143171,81399,54075,6395,0,141869,1302,38880
울산광역시,남구,268213,209589,121304,77783,8514,0,207601,1988,58624
울산광역시,동구,127599,98491,47065,44506,5845,0,97416,1075,29108
울산광역시,북구,175732,138319,64597,64692,7761,0,137050,1269,37413
울산광역시,울주군,188615,145891,81956,56078,6420,0,144454,1437,42724
세종특별자치시,합계,288895,231832,101491,119349,9051,0,229891,1941,57063
세종특별자치시,세종특별자치시,288895,231832,101491,119349,9051,0,229891,1941,57063
경기도,합계,11433288,8763727,3965341,4428151,297884,0,8691376,72351,2669561
경기도,수원시장안구,234723,183882,83470,91842,6761,0,182073,1809,50841
경기도,수원시권선구,311536,235055,103154,121028,8568,0,232750,2305,76481
경기도,수원시팔달구,161747,119627,56051,58024,4472,0,118547,1080,42120
경기도,수원시영통구,295828,239154,114252,114418,8221,0,236891,2263,56674
경기도,성남시수정구,207998,161006,68806,86224,4680,0,159710,1296,46992
경기도,성남시중원구,186278,142368,56072,80857,4316,0,141245,1123,43910
경기도,성남시분당구,404493,335434,183094,140966,8825,0,332885,2549,69059
경기도,의정부시,398960,295029,127348,154851,10429,0,292628,2401,103931
경기도,안양시만안구,209083,162812,73147,82650,5573,0,161370,1442,46271
경기도,안양시동안구,262895,216629,102552,105221,7141,0,214914,1715,46266
경기도,부천시,699678,532995,224331,285227,18918,0,528476,4519,166683
경기도,광명시,247357,198669,87112,103470,6476,0,197058,1611,48688
경기도,평택시,472732,338768,156630,166032,13143,0,335805,2963,133964
경기도,양주시,197345,145562,63800,75236,5298,0,144334,1228,51783
경기도,동두천시,81075,57532,26434,28495,2103,0,57032,500,23543
경기도,안산시상록구,303413,222254,90654,121488,8053,0,220195,2059,81159
경기도,안산시단원구,260659,192948,80605,103595,6975,0,191175,1773,67711
경기도,고양시덕양구,414210,323033,139914,167037,13638,0,320589,2444,91177
경기도,고양시일산동구,256654,197004,91849,96990,6684,0,195523,1481,59650
경기도,고양시일산서구,251203,197311,89677,99597,6583,0,195857,1454,53892
경기도,과천시,63841,54194,30934,21072,1699,0,53705,489,9647
경기도,의왕시,139712,113105,53556,54997,3685,0,112238,867,26607
경기도,구리시,164281,127688,58865,63465,4324,0,126654,1034,36593
경기도,남양주시,608146,460518,203075,239179,14827,0,457081,3437,147628
경기도,오산시,188297,135108,55793,72877,5212,0,133882,1226,53189
경기도,화성시,703896,542027,236055,283324,18320,0,537699,4328,161869
경기도,시흥시,424723,317197,125544,178462,10759,0,314765,2432,107526
경기도,군포시,229884,183089,80277,94891,6301,0,181469,1620,46795
경기도,하남시,265087,208858,100088,101106,6177,0,207371,1487,56229
경기도,파주시,401260,297278,126763,157155,10883,0,294801,2477,103982
경기도,여주시,98077,72566,38731,30695,2524,0,71950,616,25511
경기도,이천시,187895,137512,67726,63562,4850,0,136138,1374,50383
경기도,용인시처인구,220689,162420,75105,80188,5714,0,161007,1413,58269
경기도,용인시수지구,304545,250764,128995,113161,6709,0,248865,1899,53781
경기도,용인시기흥구,361753,289459,135606,143279,8442,0,287327,2132,72294
경기도,안성시,162452,117380,54799,56723,4601,0,116123,1257,45072
경기도,김포시,391889,302170,136814,153206,9933,0,299953,2217,89719
경기도,광주시,327252,244873,105675,130220,7311,0,243206,1667,82379
경기도,포천시,131901,95968,47306,44320,3437,0,95063,905,35933
경기도,연천군,37817,28904,15325,12013,1211,0,28549,355,8913
경기도,양평군,106406,83065,45487,34324,2613,0,82424,641,23341
경기도,가평군,55618,42512,23870,16684,1495,0,42049,463,13106
강원도,합계,1333621,1015458,544980,419644,41216,0,1005840,9618,318163
강원도,춘천시,243403,186646,94926,82376,7746,0,185048,1598,56757
강원도,원주시,302881,226239,113560,100954,9691,0,224205,2034,76642
강원도,강릉시,185823,141724,80482,54377,5561,0,140420,1304,44099
강원도,동해시,77147,57515,31739,22896,2332,0,56967,548,19632
강원도,삼척시,56233,43642,25308,16297,1607,0,43212,430,12591
강원도,태백시,35551,27039,15101,10846,890,0,26837,202,8512
강원도,정선군,32101,24898,13643,10103,920,0,24666,232,7203
강원도,속초시,71571,52516,28342,21713,2004,0,52059,457,19055
강원도,고성군,24668,19218,10840,7433,727,0,19000,218,5450
강원도,양양군,25257,19716,11495,7343,716,0,19554,162,5541
강원도,인제군,27897,21836,11591,8937,959,0,21487,349,6061
강원도,홍천군,60872,46697,25851,18418,1965,0,46234,463,14175
강원도,횡성군,41685,32625,18546,12557,1236,0,32339,286,9060
강원도,영월군,34306,26925,14904,10758,1011,0,26673,252,7381
강원도,평창군,37325,29353,16571,11463,1085,0,29119,234,7972
강원도,화천군,21088,16494,9009,6445,813,0,16267,227,4594
강원도,양구군,18565,14529,7878,5689,747,0,14314,215,4036
강원도,철원군,37248,27846,15194,11039,1206,0,27439,407,9402
충청북도,합계,1365033,1020649,511921,455853,42435,0,1010209,10440,344384
충청북도,청주시상당구,162949,122198,59685,55852,5339,0,120876,1322,40751
충청북도,청주시서원구,165206,124726,61745,56323,5239,0,123307,1419,40480
충청북도,청주시흥덕구,223335,163683,77952,76940,7069,0,161961,1722,59652
충청북도,청주시청원구,159671,117836,54855,56679,5097,0,116631,1205,41835
충청북도,충주시,180976,135848,70382,58801,5406,0,134589,1259,45128
충청북도,제천시,114317,87091,46482,36442,3370,0,86294,797,27226
충청북도,단양군,25748,20193,11969,7271,783,0,20023,170,5555
충청북도,영동군,41165,31795,18238,12029,1192,0,31459,336,9370
충청북도,보은군,28971,22717,12754,8757,959,0,22470,247,6254
충청북도,옥천군,44671,34242,18241,14138,1510,0,33889,353,10429
충청북도,음성군,80946,58316,28700,26700,2302,0,57702,614,22630
충청북도,진천군,71306,51932,23759,25402,2273,0,51434,498,19374
충청북도,괴산군,34819,27419,15895,10304,965,0,27164,255,7400
충청북도,증평군,30953,22653,11264,10215,931,0,22410,243,8300
충청남도,합계,1796474,1324660,670283,589991,51839,0,1312113,12547,471814
충청남도,천안시서북구,329610,238154,110141,115553,10042,0,235736,2418,91456
충청남도,천안시동남구,216193,157433,77739,71851,6433,0,156023,1410,58760
충청남도,공주시,91684,68872,37339,28472,2440,0,68251,621,22812
충청남도,보령시,86253,65715,36419,26207,2406,0,65032,683,20538
충청남도,아산시,265136,192927,89998,93262,7850,0,191110,1817,72209
충청남도,서산시,148201,108990,54892,48642,4386,0,107920,1070,39211
충청남도,태안군,55320,42028,23511,16678,1428,0,41617,411,13292
충청남도,금산군,44799,33699,18178,14002,1184,0,33364,335,11100
충청남도,논산시,100285,73512,36203,33822,2783,0,72808,704,26773
충청남도,계룡시,34745,27992,14718,11891,1150,0,27759,233,6753
충청남도,당진시,139481,100874,49230,46903,3871,0,100004,870,38607
충청남도,부여군,57573,43975,25136,16813,1621,0,43570,405,13598
충청남도,서천군,45997,35136,18168,15443,1200,0,34811,325,10861
충청남도,홍성군,84379,62416,33581,25860,2430,0,61871,545,21963
충청남도,청양군,27754,21588,12932,7688,767,0,21387,201,6166
충청남도,예산군,69064,51349,32098,16904,1848,0,50850,499,17715
전라북도,합계,1533125,1235212,176809,1016863,31747,0,1225419,9793,297913
전라북도,전주시완산구,285828,231447,35152,188693,5785,0,229630,1817,54381
전라북도,전주시덕진구,265049,215995,32731,175845,5828,0,214404,1591,49054
전라북도,군산시,225149,177339,27400,144395,4344,0,176139,1200,47810
전라북도,익산시,239340,189310,28076,154719,4987,0,187782,1528,50030
전라북도,정읍시,93594,75092,9085,63487,1873,0,74445,647,18502
전라북도,남원시,69190,56509,7163,47470,1426,0,56059,450,12681
전라북도,김제시,72285,58026,7164,48952,1387,0,57503,523,14259
전라북도,완주군,78117,63481,8443,52862,1704,0,63009,472,14636
전라북도,진안군,22568,18855,2572,15637,471,0,18680,175,3713
전라북도,무주군,21244,17429,3426,13292,550,0,17268,161,3815
전라북도,장수군,19371,16230,2063,13564,451,0,16078,152,3141
전라북도,임실군,24186,20057,2416,16930,534,0,19880,177,4129
전라북도,순창군,23847,19879,2211,16980,496,0,19687,192,3968
전라북도,고창군,47655,38707,4335,33000,996,0,38331,376,8948
전라북도,부안군,45702,36856,4572,31037,915,0,36524,332,8846
전라남도,합계,1581278,1282168,145549,1094872,31195,0,1271616,10552,299110
전라남도,목포시,183659,145187,14936,125790,3463,0,144189,998,38472
전라남도,여수시,237455,189617,21986,162006,4320,0,188312,1305,47838
전라남도,순천시,235327,192412,23709,162566,4693,0,190968,1444,42915
전라남도,나주시,99117,81076,9512,68994,1925,0,80431,645,18041
전라남도,광양시,126644,100876,15843,81441,2817,0,100101,775,25768
전라남도,담양군,41698,34632,3435,30076,831,0,34342,290,7066
전라남도,장성군,38486,31666,3566,27132,729,0,31427,239,6820
전라남도,곡성군,25143,20717,2380,17472,633,0,20485,232,4426
전라남도,구례군,22770,19132,2352,16137,470,0,18959,173,3638
전라남도,고흥군,57414,47171,5120,40466,1105,0,46691,480,10243
전라남도,보성군,35850,29323,3102,25214,714,0,29030,293,6527
전라남도,화순군,55122,45152,4389,39327,1058,0,44774,378,9970
전라남도,장흥군,32712,27048,2555,23565,699,0,26819,229,5664
전라남도,강진군,30272,24960,3010,21064,612,0,24686,274,5312
전라남도,완도군,42767,35300,3085,31062,797,0,34944,356,7467
전라남도,해남군,59631,48441,4690,42071,1137,0,47898,543,11190
전라남도,진도군,26802,21744,2313,18692,525,0,21530,214,5058
전라남도,영암군,46507,37333,4092,31909,983,0,36984,349,9174
전라남도,무안군,75012,61552,6624,52983,1452,0,61059,493,13460
전라남도,영광군,45280,36321,4056,30855,1031,0,35942,379,8959
전라남도,함평군,28435,23295,2052,20467,570,0,23089,206,5140
전라남도,신안군,35175,29213,2742,25583,631,0,28956,257,5962
경상북도,합계,2273028,1774284,1278922,418371,60403,0,1757696,16588,498744
경상북도,포항시북구,232070,183046,130458,45053,6095,0,181606,1440,49024
경상북도,포항시남구,197466,152184,106712,38517,5511,0,150740,1444,45282
경상북도,울릉군,8141,6653,4815,1590,200,0,6605,48,1488
경상북도,경주시,220573,173759,123196,43031,6076,0,172303,1456,46814
경상북도,김천시,120746,95575,69272,22122,3299,0,94693,882,25171
경상북도,안동시,136307,106950,71881,30870,3201,0,105952,998,29357
경상북도,구미시,338810,253211,173950,67054,9739,0,250743,2468,85599
경상북도,영주시,89380,70769,50214,17937,2056,0,70207,562,18611
경상북도,영천시,91044,70942,53537,14332,2334,0,70203,739,20102
경상북도,상주시,85100,68459,51935,13660,2173,0,67768,691,16641
경상북도,문경시,63035,49720,37738,9912,1592,0,49242,478,13315
경상북도,예천군,47677,39128,28320,9147,1248,0,38715,413,8549
경상북도,경산시,230797,176406,128158,40267,6225,0,174650,1756,54391
경상북도,청도군,38816,30953,24036,5654,977,0,30667,286,7863
경상북도,고령군,27955,22270,17464,3852,730,0,22046,224,5685
경상북도,성주군,39491,32009,24975,5775,980,0,31730,279,7482
경상북도,칠곡군,96181,71492,50468,17603,2762,0,70833,659,24689
경상북도,군위군,21784,18239,15032,2511,526,0,18069,170,3545
경상북도,의성군,47369,39245,31176,6431,1232,0,38839,406,8124
경상북도,청송군,22793,18789,14268,3716,627,0,18611,178,4004
경상북도,영양군,14932,12337,8968,2855,378,0,12201,136,2595
경상북도,영덕군,32227,25897,20611,4342,671,0,25624,273,6330
경상북도,봉화군,28052,22707,16451,5252,782,0,22485,222,5345
경상북도,울진군,42282,33544,25287,6888,989,0,33164,380,8738
경상남도,합계,2809907,2146882,1237346,794130,92868,0,2124344,22538,663025
경상남도,창원시의창구,185646,143063,82914,52289,6387,0,141590,1473,42583
경상남도,창원시성산구,213187,170073,93082,67177,8099,0,168358,1715,43114
경상남도,창원시마산합포구,156984,120928,77518,37657,4644,0,119819,1109,36056
경상남도,창원시마산회원구,160587,125233,77282,41527,5152,0,123961,1272,35354
경상남도,창원시진해구,159611,119212,66298,45890,5606,0,117794,1418,40399
경상남도,진주시,292842,228238,141433,74975,9352,0,225760,2478,64604
경상남도,통영시,106361,80080,49772,26387,3177,0,79336,744,26281
경상남도,고성군,45053,34327,22213,10348,1374,0,33935,392,10726
경상남도,사천시,94303,71772,44656,23424,2936,0,71016,756,22531
경상남도,김해시,444342,328521,160401,150338,14419,0,325158,3363,115821
경상남도,밀양시,92517,70249,44881,21906,2730,0,69517,732,22268
경상남도,거제시,194074,145481,71772,64355,7856,0,143983,1498,48593
경상남도,의령군,24419,19089,12625,5396,776,0,18797,292,5330
경상남도,함안군,54570,41791,26066,13504,1807,0,41377,414,12779
경상남도,창녕군,54037,41401,28492,10934,1526,0,40952,449,12636
경상남도,양산시,294133,220501,116904,92137,9357,0,218398,2103,73632
경상남도,하동군,39640,32089,18974,11218,1454,0,31646,443,7551
경상남도,남해군,38680,30297,18503,10143,1262,0,29908,389,8383
경상남도,함양군,34459,26955,16957,8526,1133,0,26616,339,7504
경상남도,산청군,31645,24913,16607,7125,914,0,24646,267,6732
경상남도,거창군,53049,41399,27254,11963,1728,0,40945,454,11650
경상남도,합천군,39768,31270,22742,6911,1179,0,30832,438,8498
제주특별자치도,합계,564354,409649,173014,213130,19094,0,405238,4411,154705
제주특별자치도,제주시,408552,296826,122084,157695,13870,0,293649,3177,111726
제주특별자치도,서귀포시,155802,112823,50930,55435,5224,0,111589,1234,42979
